Indicator ID,Challenge Area,Challenge Sub-Area,Challenge Component,Dataset,Dataset Link,Data Producer,Year,Value Max,Indicator Title,Indicator Question,Region,Country Name,Benchmark ID,Country Code,Response Num,Response Text,Source Text,Response Notes
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Asia and the Pacific,"Korea, Republic of",ac_oc_06,KOR,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Latvia,ac_oc_06,LVA,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Lithuania,ac_oc_06,LTU,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Americas,Mexico,ac_oc_06,MEX,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Netherlands,ac_oc_06,NLD,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Norway,ac_oc_06,NOR,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Portugal,ac_oc_06,PRT,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Slovakia,ac_oc_06,SVK,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,Spain,ac_oc_06,ESP,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Europe,United Kingdom,ac_oc_06,GBR,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Americas,United States,ac_oc_06,USA,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Americas,Argentina,ac_oc_06,ARG,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Americas,Brazil,ac_oc_06,BRA,1,Yes,,
ac_oc_pubtend,Anti-Corruption,Open Contracting,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000409,OECD,2023,1,Public Tenders,"Public tenders announced by the central government, aggregated on one website.",Americas,Peru,ac_oc_06,PER,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,France,ac_oc_07,FRA,0,No,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Norway,ac_oc_07,NOR,0,No,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Sweden,ac_oc_07,SWE,0,No,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,United Kingdom,ac_oc_07,GBR,0,No,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,New Zealand,ac_oc_07,NZL,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Germany,ac_oc_07,DEU,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Colombia,ac_oc_07,COL,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Bulgaria,ac_oc_07,BGR,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Jordan,ac_oc_07,JOR,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Kenya,ac_oc_07,KEN,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Malta,ac_oc_07,MLT,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,Papua New Guinea,ac_oc_07,PNG,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Paraguay,ac_oc_07,PRY,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Serbia,ac_oc_07,SRB,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Seychelles,ac_oc_07,SYC,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Tunisia,ac_oc_07,TUN,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Zambia,ac_oc_07,ZMB,NA,NA,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Armenia,ac_oc_07,ARM,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Croatia,ac_oc_07,HRV,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Dominican Republic,ac_oc_07,DOM,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Ecuador,ac_oc_07,ECU,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Guatemala,ac_oc_07,GTM,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Honduras,ac_oc_07,HND,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,Indonesia,ac_oc_07,IDN,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,"Moldova, Republic of",ac_oc_07,MDA,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Africa and the Middle East,Morocco,ac_oc_07,MAR,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Romania,ac_oc_07,ROU,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Ukraine,ac_oc_07,UKR,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,Australia,ac_oc_07,AUS,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Canada,ac_oc_07,CAN,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Chile,ac_oc_07,CHL,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Costa Rica,ac_oc_07,CRI,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Czechia,ac_oc_07,CZE,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Estonia,ac_oc_07,EST,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Finland,ac_oc_07,FIN,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Greece,ac_oc_07,GRC,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Ireland,ac_oc_07,IRL,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,Israel,ac_oc_07,ISR,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Italy,ac_oc_07,ITA,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Asia and the Pacific,"Korea, Republic of",ac_oc_07,KOR,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Latvia,ac_oc_07,LVA,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Lithuania,ac_oc_07,LTU,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Mexico,ac_oc_07,MEX,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Netherlands,ac_oc_07,NLD,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Portugal,ac_oc_07,PRT,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Slovakia,ac_oc_07,SVK,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Europe,Spain,ac_oc_07,ESP,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,United States,ac_oc_07,USA,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Argentina,ac_oc_07,ARG,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Brazil,ac_oc_07,BRA,1,Yes,,
ac_oc_ocds,Anti-Corruption,Open Contracting,Transparency,OCP Data Registry,https://data.open-contracting.org/en/,OCP,2025,1,OCDS Data,A government institution in the country regularly publishes data in the OCDS format.,Americas,Peru,ac_oc_07,PER,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Dominican Republic,ac_pf_08,DOM,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Honduras,ac_pf_08,HND,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Italy,ac_pf_08,ITA,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,"Korea, Republic of",ac_pf_08,KOR,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Slovakia,ac_pf_08,SVK,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Spain,ac_pf_08,ESP,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Brazil,ac_pf_08,BRA,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Peru,ac_pf_08,PER,0,No,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,New Zealand,ac_pf_08,NZL,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Germany,ac_pf_08,DEU,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Colombia,ac_pf_08,COL,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Bulgaria,ac_pf_08,BGR,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,Indonesia,ac_pf_08,IDN,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Africa and the Middle East,Jordan,ac_pf_08,JOR,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Africa and the Middle East,Kenya,ac_pf_08,KEN,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Malta,ac_pf_08,MLT,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,Papua New Guinea,ac_pf_08,PNG,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Paraguay,ac_pf_08,PRY,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Serbia,ac_pf_08,SRB,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Africa and the Middle East,Seychelles,ac_pf_08,SYC,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Africa and the Middle East,Tunisia,ac_pf_08,TUN,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Africa and the Middle East,Zambia,ac_pf_08,ZMB,NA,NA,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,Australia,ac_pf_08,AUS,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Canada,ac_pf_08,CAN,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Chile,ac_pf_08,CHL,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Costa Rica,ac_pf_08,CRI,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Czechia,ac_pf_08,CZE,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Estonia,ac_pf_08,EST,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Finland,ac_pf_08,FIN,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,France,ac_pf_08,FRA,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Greece,ac_pf_08,GRC,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Ireland,ac_pf_08,IRL,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Asia and the Pacific,Israel,ac_pf_08,ISR,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Latvia,ac_pf_08,LVA,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Lithuania,ac_pf_08,LTU,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Americas,Mexico,ac_pf_08,MEX,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Netherlands,ac_pf_08,NLD,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Norway,ac_pf_08,NOR,1,Yes,,
ac_pf_pubreports,Anti-Corruption,Political Finance,Transparency,OECD Public Integrity Indicators,https://oecd-public-integrity-indicators.org/indicators/1000097/subindicators/1000407,OECD,2023,1,Public Reports,Financial reports from all political parties are public.,Europe,Portugal,ac_pf_08,PRT,1,Yes,,
